% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute att1 REAL
@attribute att2 REAL
@attribute att3 REAL
@attribute att4 REAL
@attribute att5 REAL
@attribute att6 REAL
@attribute att7 REAL
@attribute att8 REAL
@attribute att9 REAL
@attribute att10 REAL
@attribute att11 REAL
@attribute att12 REAL
@attribute att13 REAL
@attribute att14 REAL
@attribute att15 REAL
@attribute att16 REAL
@attribute att17 REAL
@attribute att18 REAL
@attribute att19 REAL
@attribute att20 REAL
@attribute att21 REAL
@attribute att22 REAL
@attribute att23 REAL
@attribute att24 REAL
@attribute att25 REAL
@attribute att26 REAL
@attribute att27 REAL
@attribute att28 REAL
@attribute att29 REAL
@attribute att30 REAL
@attribute att31 REAL
@attribute att32 REAL
@attribute att33 REAL
@attribute att34 REAL
@attribute att35 REAL
@attribute att36 REAL
@attribute att37 REAL
@attribute att38 REAL
@attribute att39 REAL
@attribute att40 REAL
@attribute att41 REAL
@attribute att42 REAL
@attribute att43 REAL
@attribute att44 REAL
@attribute att45 REAL
@attribute att46 REAL
@attribute att47 REAL
@attribute att48 REAL
@attribute att49 REAL
@attribute att50 REAL
@attribute att51 REAL
@attribute att52 REAL
@attribute att53 REAL
@attribute att54 REAL
@attribute att55 REAL
@attribute att56 REAL
@attribute att57 REAL
@attribute att58 REAL
@attribute att59 REAL
@attribute att60 REAL
@attribute att61 REAL
@attribute att62 REAL
@attribute att63 REAL
@attribute att64 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
9.65110970,8.21689606,0.63377553,-4.23038673,2.49981022,-4.35447216,-3.73382521,3.63971329,5.17715931,-0.60694754,1.58882856,5.24330616,0.84703362,-4.87455225,-1.60785246,2.76890922,1.72192383,-0.87659097,1.71811104,-1.28179908,3.71693134,-0.67692333,-1.81332099,-1.23276198,1.84940088,2.11439610,3.11129141,1.89276576,3.04572296,-2.23996735,0.35383129,3.29052877,1.61003518,0.76065922,1.44748068,-1.83410490,1.73178363,-0.54794413,1.65032685,-1.52549422,0.19013143,-1.45135987,0.84847379,3.54025865,1.17503834,-1.24057615,1.42856348,2.38382292,-0.51454544,0.74539769,-2.34797168,2.12943506,-1.38458681,0.24515188,-0.58952564,0.48034978,-1.91423607,-0.85499287,-1.66293764,0.07185543,-0.23483689,-1.22508991,-0.03199995,-0.44250271,2
1.63035762,-0.32231998,-7.15138292,8.58494186,10.02315235,3.89867902,-2.46375179,2.00873923,-5.73243666,-1.08449650,-0.48151183,3.79687142,1.37958932,-2.52547383,0.46428275,4.43094492,-1.41207933,3.84940028,-0.03559795,-1.75996077,3.48792362,0.61936831,-2.12713385,-1.25181079,1.88077915,-2.29295087,2.75314474,1.92823935,1.39346743,0.32229769,0.01987457,3.10060549,-2.35276008,1.44289029,1.34200537,1.70794117,3.01541305,0.66277099,-0.81204093,-0.62443215,-1.48437643,-0.62996328,-2.48135304,-1.85549295,0.18709373,0.67751330,0.23716219,0.11175776,-0.89826012,-0.43491232,-1.18780780,-0.54954720,-0.50028515,0.21049607,-0.36585873,-1.50859702,-0.16592479,-1.11870992,1.30560160,-0.54745620,-0.69059044,0.10747159,0.47360682,-0.32472080,2
9.90735340,6.51378536,-4.93411016,0.40225688,5.66188669,3.15117264,-5.08617687,0.59252810,4.07694054,-0.94328654,0.52802515,-1.70648932,4.82279587,-0.94202572,-2.66566420,4.03714085,-2.62330079,0.04060733,-0.03348392,1.02386546,3.08800936,3.93083286,0.66093898,0.78822780,-0.20123586,2.14344001,-0.01070389,-1.53918445,-0.26022434,-4.52931595,1.81008971,0.72362089,-0.48786467,2.68654990,-1.51964521,-4.40779352,1.58282351,-0.39400929,-1.18259037,-1.26038194,0.68788326,-0.39993173,1.17016661,0.86459047,-0.06429386,-1.25078726,-0.22022571,0.17081380,-0.15363809,2.43777227,-0.43774974,2.19121170,0.93570769,-0.27016044,0.30195278,0.06752998,2.53352642,-1.09416771,0.12803972,-1.23865807,-1.89115202,-0.69416559,1.24665320,0.29795295,2
11.95061207,0.86021614,-2.35187578,0.82636070,2.35518026,8.55076599,-1.97408581,-0.87904894,5.74721718,-3.16968560,2.67294216,-3.78392911,4.46870565,-0.21355557,-0.63806009,-1.35437655,-3.96249604,-1.23840404,4.30411339,-2.75756264,1.83196974,3.52493024,-2.75863433,4.07858086,-0.52614993,2.00091100,0.84229863,-1.42703068,-1.32752895,-3.10014915,0.32556808,0.54322100,2.01615381,1.37738347,-2.06873250,-5.61702108,0.93131590,0.66193861,0.26315308,0.59599566,-1.88623619,2.00683665,0.37825364,1.34532452,0.55894011,0.78821909,-0.24453978,-0.34002662,1.04363942,0.85701931,-2.29925203,1.18378842,-0.97296500,-0.91374207,0.42242873,0.28726614,-0.01009941,-1.73921478,0.53297716,-0.64399385,-2.31158018,0.00413895,-0.61089772,-0.42606369,2
5.96895742,0.67520523,-7.48838758,9.39432526,10.45011711,4.06540298,0.79087758,0.12879050,0.77502871,-3.74433851,-1.19818592,3.99237561,4.74554539,-3.67048192,0.90800285,4.19867182,-1.03237236,4.75742722,0.15250742,-0.97965026,3.83258295,3.60465884,-2.04585004,0.64318776,1.03473413,0.00410644,1.73340642,0.56833756,0.94738483,-2.73714066,-1.61988819,1.08511972,-2.93792415,0.20004427,1.93100822,0.96739781,2.53951383,1.95987248,-1.40052497,-1.27244639,1.00749350,-1.46504724,-1.88271451,0.58854288,-0.69354868,1.43734324,-0.89580119,-0.41080236,0.86123723,-0.75362182,0.37342077,1.47757411,-0.52670836,1.24457252,-0.57462198,-0.82567084,-0.16235948,0.87946129,-0.51046211,-1.95066857,-0.65711039,-1.03702164,0.00111139,0.81027210,2
4.12191296,-0.51286983,-6.90020704,9.24474907,10.52658653,7.56066608,-0.61431170,0.50850683,4.18967295,-4.74664211,0.52615905,3.31986356,3.54724646,-0.84242111,-0.08368826,5.79510784,-4.27630377,4.10394287,-0.40137351,-2.14956117,4.10388136,3.44925261,-0.19080785,1.93830299,2.19212151,-1.33875430,1.27697659,0.83899546,-2.89925146,-2.34099078,0.03811896,0.79026794,-2.50173712,0.97531497,2.13221025,-0.23026827,2.18002486,2.09334254,-1.32538927,0.09136456,1.83007360,0.50736463,-1.49811447,-0.05709340,-1.43367755,-0.14626609,-1.43383420,0.53587854,0.42559195,0.91474104,1.20437467,1.14529419,-0.45079374,-0.69019723,0.49087924,0.14411056,1.09532785,-0.53966385,-1.11046028,-1.63346279,0.63344359,0.24913889,-0.07780647,0.02681287,2
-2.67303324,5.03990078,-6.29650402,-4.79918337,3.91065788,-1.49121714,6.73059273,-2.76076651,1.93995118,-7.92751837,0.84739888,6.30750370,-1.01878953,0.21220183,3.62016797,-5.64717722,3.37095714,6.90707493,-2.07574177,-3.94101977,1.77765727,-0.47030562,-1.91734374,0.23884678,-1.24201131,-6.32527637,-1.83942223,-1.01834798,-0.64292574,2.86656380,0.58252203,0.41561103,-0.48690045,-2.09204197,-1.82431412,2.51161790,1.71804166,1.63309813,0.11175859,-1.05549896,-1.97579193,0.44442755,-2.41134334,-0.94422412,-2.07761335,0.50821584,1.89892519,0.34906054,2.32964873,-0.12788457,0.17773056,-0.41029644,-0.55685711,-1.56475925,0.75332862,-0.80885947,1.62136447,2.21972895,-1.54374671,-1.12272215,-0.00970139,-0.50734925,1.06522429,-0.15574172,2
1.19722784,4.44661951,-7.44148111,3.18539071,9.49763489,1.92301774,0.66527724,-0.81161129,-9.64430809,1.46503901,-0.20291686,4.21220446,-1.09147954,0.75846434,1.32678056,2.99218416,-0.19154310,0.45767796,-2.85961771,-1.99645746,-0.16528706,0.47846246,1.11120403,-0.74146628,0.44481969,-2.33328390,3.26080894,1.65188503,1.00853443,0.92467654,-1.80084407,-0.12341285,-1.08810520,-1.81051850,2.00301266,3.90728378,-0.53896809,2.10885596,-0.09150541,-1.48935640,-0.93631840,-1.10769784,-3.24792647,-1.21198380,-0.34379375,0.59850824,0.74417537,-0.08613086,1.16416764,-0.49933246,1.28869915,-1.30010784,-0.35854459,0.45283490,-0.99015599,0.08497667,-1.63197184,1.47132885,-0.59747791,-1.54802632,-0.48178428,0.26189286,-0.12851584,-0.36540246,2
-0.60501164,7.75043011,-11.59011364,5.42912722,6.52426577,5.84131432,-1.49811411,-0.46381402,-0.10764027,-2.09014082,1.22767019,2.54004288,1.33949995,0.54763764,-1.16496849,4.72115326,0.04041183,-0.59889174,-2.34129953,0.18968844,0.47530830,1.01541126,2.32070971,-0.27798724,1.54005015,-5.22637129,2.71920156,0.03099298,0.10233116,0.91552842,-1.78561652,-1.00313437,-1.14489031,-3.21612072,-0.14544976,1.88621914,0.76462245,1.69998384,-0.96430290,0.47569019,-0.45465839,-0.49803531,-0.91038024,-0.57952011,-0.03644013,1.70764351,-0.28936625,-0.34929037,0.35131979,-0.32430077,0.08208866,-1.21807408,-1.88451505,-1.05910516,1.14538801,1.52458453,-0.47354269,0.13627817,-0.07050699,0.92866635,0.34364092,0.34334964,-0.27851331,-1.49772406,2
7.04186583,0.25286698,-5.88332367,8.70618248,5.72599602,3.30002642,-7.00294876,0.46331692,-2.39643955,-2.61047530,0.92126679,3.23720789,-1.13813758,-1.38561070,-2.88615847,4.17457104,-5.15177107,2.29598379,-1.84283137,-1.91155541,3.66269231,2.08493638,-0.27410635,-1.08914042,1.25145197,1.71890175,2.36258793,2.27711821,0.94618344,-2.59311867,-1.41956627,1.67333508,-1.71579885,0.41622597,0.69901419,-2.36302972,0.69738579,-0.12465793,-1.55260217,0.12401104,-0.59924239,1.20729780,-0.41118985,2.61906934,0.57029486,-0.16782808,-0.22025760,0.35967851,-2.11403728,-0.44537169,-0.80394542,2.26326871,-0.22073317,-0.51979983,-0.58417505,-0.05066997,1.06642318,-1.48333490,0.60997862,-1.73222947,-0.07711986,0.72904545,-0.33101410,-0.21069020,2
1.01551163,4.67527962,-8.94734192,6.14030981,10.24690914,8.25012207,-1.26637793,-0.97015762,4.63530064,-2.73601031,-0.80880332,3.35133028,2.35732245,-1.11628544,-0.96347046,3.51949167,1.46907878,2.77293825,0.27037430,-0.46230948,0.95234680,0.89916945,0.40603197,0.98285508,-0.20165277,-3.19878769,0.51672953,2.34090996,-0.30658531,0.41567504,3.51376295,-1.23938775,-3.62652993,-0.02399796,-2.22979569,2.93214178,1.66292024,0.88795465,-2.32707167,1.37826931,-1.24840963,-0.70978695,-1.58940589,-0.73660576,-0.99581850,-0.85737008,0.88404000,-0.87928557,0.92860776,0.73022878,-0.21344002,-1.69936132,-0.46953416,-0.82134461,0.58598357,0.47671032,-0.35422087,1.05411327,-0.57445908,0.17792439,0.48356152,-0.54062527,-0.12507707,1.06546581,2
13.01727390,-2.18073416,1.05180812,7.25829220,-2.74758172,4.66479588,-5.45249748,-1.14504051,-0.04291725,1.08586061,1.39627898,2.52708817,0.34224999,-1.70873165,-0.73123264,5.24208927,-1.91572988,0.38345897,2.73803401,-0.22597098,1.98820019,-1.91986990,-2.01311779,-2.69461989,-1.71798301,0.74265516,-0.52504992,1.91199183,0.14812279,-0.37464267,-2.43077087,2.45452690,-2.05106592,1.30354095,0.95445979,-0.86485732,1.57900786,0.32164496,-0.92771184,-1.01330781,-0.50224739,-0.61824584,-0.41792029,2.92931533,0.22945005,0.06536227,-1.49355686,-1.31276560,-1.20703554,1.33068538,-2.78859663,2.91857147,-1.74664426,0.54595840,1.73891234,0.59252703,-0.96765780,-1.06890535,-1.93834877,1.92982852,0.09797750,0.50392914,-0.43532729,0.27565077,2
2.20102406,3.83027220,-6.97678471,7.85280228,8.61928844,0.98400670,0.15718770,-0.11261439,-6.84670877,-0.88709295,-2.51915598,3.05586314,3.17776632,-4.03679180,0.47751832,2.31006813,1.64541054,2.60623598,-1.77150500,-1.24215198,0.90070748,0.54156077,0.46973598,-2.34074354,1.57821405,-3.42964506,1.80710566,1.19040918,1.64129186,1.51387656,0.37016845,1.97441530,-1.97018647,-1.38102365,1.70884049,2.41988277,0.41216063,1.93538475,-1.91967309,-0.05317125,-1.38007784,-1.18304372,-3.03010321,-2.65229201,-0.52746153,0.87732053,0.51024306,-0.34093714,0.86336213,-1.79024434,0.71127445,-1.38082290,-0.80321717,0.29714155,0.23571020,-0.32084528,0.03231120,1.30598962,0.43052775,0.96985185,-0.44971609,0.16901863,-1.19262958,1.15547395,2
6.73803377,2.43848562,-8.24844265,7.34679890,9.82436752,3.13263154,1.40088558,-0.01733136,-0.53085470,-2.40525579,-2.65079784,4.73485899,3.69335723,-6.24946690,1.39050102,2.32603121,-0.51747394,3.18996692,-1.72597313,-1.41221869,4.27412748,2.24666262,-2.15044785,-1.23205090,0.43267655,-0.22093555,3.38581085,1.72631431,2.06767845,-2.72947359,-0.79940903,1.01126099,-1.21807098,-0.27285224,1.19988465,0.46741527,2.20962548,2.03366113,-1.02415359,-0.95613796,-0.63008749,-1.76256049,-1.39646208,0.37225884,-0.93732655,0.70713323,-0.02142648,0.79950356,0.23269674,-2.25203180,-0.44528729,0.75066125,-1.63479495,0.53303826,0.56418633,0.58987188,-0.61105800,1.20511341,1.09797549,-2.72551537,-1.97544742,-1.73560309,-1.12166595,0.24890143,2
0.71507251,2.08504915,-8.31420708,7.44766951,11.31544209,6.63159370,-2.08292961,1.38504612,0.91757202,-2.15005589,-0.72872972,2.18063164,2.77002835,1.17680681,0.19605780,4.82042885,-0.06534529,3.64196610,-2.97365403,-1.56115437,2.38154030,0.66160458,0.87863398,-2.77473259,0.12248248,-4.00809479,1.96265113,1.37303209,0.37237978,-0.16711891,0.27241921,2.13130283,-2.56005526,-1.11076593,1.15309763,3.87425423,1.84696603,1.95845079,-3.48997879,0.62234795,0.51467049,-1.10985291,-0.66909999,-0.70701522,-1.38534415,-0.59667748,-0.20144372,0.21171093,1.70845079,-0.46804112,-0.94879699,0.81040764,1.03033292,-1.22722125,1.02974379,0.66153598,-0.33870149,-0.67819965,0.80729491,1.36148369,0.93981165,0.39232051,-0.02034658,1.20198882,2
-1.39499342,11.52300358,-6.13800049,2.78676915,1.90616357,3.02769852,2.30142689,-2.13970780,0.31151581,-7.53241301,0.69303751,4.92022038,-1.12356210,-2.13513732,3.06817150,-1.02642679,0.37074184,0.00426137,-1.33202469,-2.78297138,-1.80210543,-0.66971487,0.93500745,0.25444150,-0.87600160,-4.18491745,-1.61397564,1.66736627,-2.15480757,2.87978935,0.66164327,1.22673178,-1.38075030,-3.85991907,1.12863398,1.79277122,-1.57998741,3.90419245,-1.08120930,1.23532021,1.09953928,-3.18243623,-4.12802839,-4.23707485,-1.24936092,0.50607467,1.11962044,-1.26009655,1.77788854,-1.00278986,0.04014629,0.70386052,1.32386363,1.43714619,0.65822959,0.84555948,-1.51232338,-0.18561073,0.35694629,-0.71234143,-0.00735857,-0.06046581,0.30258787,0.36198166,2
2.17611885,2.84369993,-8.94241238,8.25698566,9.79953289,6.93657303,-1.34410810,1.57080400,0.60575056,-3.26772952,-0.77121282,3.73135018,2.91323304,-0.20641840,0.54359579,5.80992508,-0.94181609,3.68397069,-0.02334490,-1.29222977,4.57946014,2.19276547,-1.27317035,-0.33179665,0.36649007,-3.01707101,3.67853832,1.61972260,0.49078727,-0.24070454,1.17721820,1.65856218,-3.77959824,0.96043789,0.68109846,0.18795079,2.10206056,1.93703723,-1.82899940,1.22165048,0.28316331,-0.53221238,0.27826935,-0.77901846,-1.71491492,0.64875287,-1.26330042,0.49857044,0.92730170,0.10031474,-0.08128266,0.23793823,0.09753919,-1.53901768,-0.02335614,-0.47119999,0.01944757,-0.29643220,1.05604100,-0.06760311,0.49652743,0.76771265,0.66927290,0.75527406,2
6.01864481,4.01990938,-6.44784880,7.23600912,6.97818565,2.08376789,-3.97860336,0.74256581,-5.76078176,-1.96322250,-2.53291130,2.59720469,1.00838804,-2.77445650,-1.91088486,3.05259037,-2.49063444,3.03339601,-1.16138291,-2.14439368,2.42527246,0.97474611,0.34965593,-1.74860096,0.64627457,-1.09387565,3.38208055,1.90476537,2.09143925,-0.19578326,-2.05373192,-0.12167430,-1.76548648,-0.92839104,1.37694395,0.87778580,1.78777242,-0.85587603,-0.29347980,0.07839042,-3.69340825,-1.04188418,-1.89815557,-1.48388445,-1.01968682,-1.08856797,-0.48418605,1.18637884,-0.84010291,-1.48000431,-0.68699294,-0.09858614,-0.82562208,1.08639026,0.59595799,-1.27866423,-0.34315443,-0.91727388,0.68584102,0.05563104,-1.80607653,1.02148104,-0.05794287,-0.54401803,2
2.56293726,3.76998854,-2.95548463,10.89951324,4.75622559,8.64566803,-4.12018681,-0.36522353,3.42218924,-3.66043329,-1.00523782,0.20428801,2.83384204,1.89073026,0.25924277,6.27759743,-8.46067524,-0.32039517,-0.38448447,-2.74247694,0.92460597,1.25825787,-0.56073797,1.68585205,1.29567862,-1.48641539,1.69084108,1.41271496,-0.90177107,-1.18270552,-1.40202391,1.38769817,-0.03954220,-3.57605791,0.59184450,-2.10077572,1.71422648,2.55813575,-1.31111705,0.49835634,-1.88275027,-1.54099011,-1.30962110,-3.33562684,0.84944844,1.20387328,1.11298871,0.14264250,2.66472220,1.07658279,0.86206788,-1.38400841,0.43974352,-1.17099404,0.06626314,0.60133862,0.12295699,-1.66178370,0.68478781,-1.09188747,-0.03713508,0.14945406,0.19683647,-0.83062112,2
4.87272978,5.32981682,-6.32135725,8.48344326,3.76182604,7.03478622,-7.95137596,-3.04785991,3.09286499,-1.05845237,0.23559427,-0.43605351,1.14496207,1.00705802,-1.75942802,3.76199532,-5.69671631,-1.45276165,0.66556978,-0.60598767,0.29571950,-2.39556789,-1.89195406,2.67843485,0.54918277,-0.09624493,1.20411336,1.03841758,1.04151869,-0.47612840,1.02656031,-0.74580276,-0.95401084,-0.39561993,-0.32049990,-2.01104498,-0.21289682,0.84071374,-0.21726537,-1.64986050,-2.65251207,-0.61210078,0.95682281,0.13188086,1.63713801,1.48859072,1.33451056,0.16273379,-0.31393242,0.40204835,1.42430413,-0.90807676,0.94823813,-0.88331127,-1.60746098,0.18736404,-2.09649706,-2.64213014,0.71740407,0.22707677,0.10312061,-1.10873270,0.95341849,1.05851269,2
5.60892677,-1.31122518,-6.35320807,8.81521320,12.30017281,4.15949917,0.68114662,-0.98575568,2.13431883,-0.11676127,-1.64529419,3.36373234,4.09740829,-3.40068221,-0.88721752,2.08638430,0.00887108,5.41566277,-3.73116946,0.94331431,0.03530890,2.11769319,-2.66433287,-1.58073878,-0.93286753,0.01038451,-0.97036672,2.90393233,0.22240996,-1.16961765,0.25627136,1.95482635,-2.40192699,1.28549385,0.11299884,0.22909038,1.01501083,1.52470279,-2.67392921,-0.54069453,-1.34725785,-1.47699010,-1.30797577,-1.61644053,-0.16527283,-0.88253582,-1.00495267,-0.77050018,-0.84998679,-0.20143855,-0.46315205,3.06083202,1.24727333,0.47556603,-1.10640097,-1.05982149,-0.48731852,0.69409341,-0.80892694,-1.02140307,0.60474420,-0.73509461,-1.37786913,0.83755577,2
7.87104082,2.89134121,-6.15947580,6.05655575,7.55258942,8.39474583,-3.20584917,-2.31507945,4.60198927,-3.74139309,0.20950651,1.67924738,3.55611634,0.34949884,-1.39034224,1.88084364,-4.34438419,2.93838048,0.80407465,-1.35173059,1.00151873,4.55055141,-2.03211641,3.26119995,1.74177563,0.03945107,2.40369749,-1.24697208,-3.12337017,-2.86925602,0.57495809,0.18521500,-0.84160924,-0.47666985,-1.92912364,-2.62186122,0.59326553,-0.39707774,0.90988016,-0.30786133,-0.94466209,0.42533141,1.09471619,-0.50729942,-0.50317693,0.07377055,-2.88467789,-0.17306089,-0.60241914,0.29158509,0.76546204,-0.15831059,0.99913120,1.15545487,0.51684284,-0.33971938,0.79014754,-0.21084140,-1.01523793,-0.55293363,0.34491640,0.51116323,-0.69648534,-0.49154297,2
1.73294151,-4.10359097,-4.30278969,12.24799252,11.70279312,6.24095821,1.41108251,2.83260059,4.46563387,-3.88603330,0.48544836,4.65662575,2.87891936,-1.17611229,1.62150979,4.68766689,-2.58991623,4.82663345,-2.27253437,-2.93654275,1.90890765,2.41999841,-2.70807409,-1.48678887,2.01718998,-1.12887216,-1.63240826,2.50074363,-2.14383459,-2.65307426,-0.22798002,2.18767357,-3.49147487,1.40103984,0.71329677,-0.36709699,0.02120900,1.62238193,-1.74570477,0.59786642,1.77133894,1.11865079,-2.33228493,-0.23072003,-1.07112801,-0.90149379,0.23014957,-1.65982795,1.42248654,2.40943766,0.16718207,2.56028652,0.08740926,-0.54162002,-0.80613953,0.72892821,0.64869642,-0.77696663,-0.15843710,-0.92693949,0.35072041,0.51271963,0.91863811,-0.94046569,2
-0.12398815,-4.62497520,-4.24466181,12.78323841,11.04351425,4.46877575,-0.65700483,3.18778801,3.64908886,-2.84433270,2.96118379,7.69555187,2.44098973,-4.59238720,0.99812126,-1.03882718,1.05669808,6.91643524,-0.56026518,-2.34854341,0.10817254,0.99095714,-3.71981716,0.43322563,0.13570380,0.21406493,-0.64314294,0.69562769,-1.43326187,-0.93620563,0.30598855,1.32038784,-0.09732211,-1.87551832,1.82875514,-1.63215554,0.83739448,1.77569413,-1.07836378,0.52396095,1.20975947,-0.10909261,-1.99306154,0.93690109,-0.28235829,-0.75531280,-0.38445926,-2.05174851,0.71416289,0.46359527,-2.12587357,1.90578961,0.87436426,-0.42102993,0.29798955,0.38786948,1.01034224,-0.44350284,-0.00179738,-0.67111623,-0.68355221,2.49225950,0.12794006,-1.13476229,2
5.50765133,-5.01830482,-7.08001423,8.47495174,7.14663410,4.12974834,-2.73719263,-2.11560059,-2.00984097,3.99477768,1.42149210,4.09737492,4.12602472,-5.51823807,-0.85715246,0.21113849,-1.92213738,3.54982305,-1.24950838,0.10945487,3.05934596,-1.17209673,-0.97962797,-0.21482110,-0.09038818,3.23181558,1.53082609,0.01318634,0.57040119,-3.23466825,-0.21243894,3.63982582,-1.30899858,-0.36892420,0.69765931,-1.28183293,3.17071223,0.05252266,1.63217676,-1.29156232,-0.45174700,0.67184895,1.19626236,0.38202459,0.83792788,-0.45190609,-0.17352979,-0.53109956,-1.79284024,-0.51910615,0.66130275,1.00943351,1.01166463,-1.45445824,-0.99986893,-2.38150811,-0.14399481,-0.59480995,0.74254328,-0.78712106,-1.06038392,1.35015535,0.36723673,1.06137061,2
2.08868456,0.39844155,-6.81936216,8.52200317,10.07544994,3.91880369,-2.41393614,1.35476458,-3.85698080,-0.96007609,-1.78576851,3.48483014,2.83267021,-3.14429426,0.48111367,1.73412418,1.32082510,5.22474575,-2.56573009,-0.23900843,0.27209169,-0.27548391,-0.43369451,-2.57892942,0.96295691,-3.34977818,0.32277030,1.57348251,-0.24617910,2.47841787,1.54931891,1.20807362,-3.97634006,-0.07304245,0.79509223,3.10173702,0.36235023,2.13663602,-2.31584024,-1.10413730,-1.40661931,-1.81566441,-3.87402129,-1.80897677,-0.55947149,0.67574006,-0.40489554,-0.58308315,-0.03708959,0.15649104,-0.92958736,0.42921382,0.55321348,0.88935608,0.65885270,0.26550639,0.11233878,0.30744186,0.26738328,1.25496638,0.73948222,0.13838387,-0.67996472,1.07674086,2
1.72502148,7.58891010,-8.05588245,9.24670410,5.22838116,7.68411922,-4.69650173,-0.24321210,0.99260330,-1.58013582,-0.28005767,0.44439840,1.16953993,2.90813828,-1.51146173,4.24522924,-3.29390287,0.12237608,-1.06639111,-0.88847661,0.34001708,1.32410753,0.76396334,2.19149113,0.19079131,-2.60495138,2.22217464,-0.34413803,1.20039630,1.47179496,-0.48301971,-1.84003425,-1.23039806,-1.56342602,-1.59486008,-0.27659139,1.40236378,1.29122889,-1.28182209,-1.81071842,-1.30746973,-0.62807107,-0.88359159,-0.71183234,-0.22054756,1.98042417,0.59281087,0.80223072,0.14948183,0.63746297,0.12735121,-0.92068481,-0.20320153,-1.25444174,0.10034424,-0.02205622,-1.79259062,0.12372564,-2.34210753,0.57169139,0.70664591,-0.85682279,-0.07095033,-0.75776494,2
0.90901816,-3.91365075,-1.89534330,13.38062096,12.15119171,4.81105614,1.98919284,2.23059320,3.21998167,-0.36665127,-0.76743793,5.47698069,2.51005340,-1.21393454,-0.17389154,1.80205023,-0.22303843,5.10443306,0.71782577,-0.26705742,-1.12688684,1.33035922,-4.31372261,-1.18178833,0.38471973,-0.44356740,-1.16072595,3.07578945,-0.70204926,-0.64290124,-0.54190385,2.86948442,-2.34248972,-1.78233385,-0.09666610,-0.65889680,0.82612801,-0.11732966,-2.68339920,-0.67957258,-1.07885039,-2.27400875,-1.89101338,-0.84171271,-0.88543665,0.16919318,1.10000777,-1.55804896,0.17523348,0.40628386,-0.98447049,0.34491712,0.67723322,-1.64014626,-0.10890049,1.04278708,2.07140374,-0.67456919,0.75778884,-0.81239152,0.85830694,1.48412967,0.32033789,-0.36112246,2
3.18017817,8.47001076,-4.84619761,4.14685249,1.00142682,2.37011075,7.46833038,-2.70690203,-1.26731968,-4.84798861,2.81692505,5.25843906,-2.35651541,-3.93483520,3.73427939,-3.64647102,2.01551127,5.10230827,-0.19122279,-3.88205004,2.00416398,-0.93893737,-1.82813990,-0.97912681,-3.19933653,-6.26828337,-0.53817308,0.14577055,-1.07140303,2.96209812,1.37732661,0.06635737,-2.17928767,-1.90754557,-0.91444552,2.57509255,-0.40373468,1.68200612,-0.23553181,0.85191858,0.04882526,-0.95210439,-3.02284122,-1.96766245,-2.02055979,-0.63911033,1.98388219,0.00798702,2.57064915,-0.54671890,1.40280414,-2.02108002,-0.18660474,2.07897282,1.22309005,1.38897014,-1.06023383,0.24807525,0.46377748,-0.87771255,-1.14745009,-0.16775358,-0.92057425,-0.35123920,2
